"annotation_id","annotator","created_at","id","label","lead_time","text","updated_at"
1581,"1","2025-08-29T11:26:36.163079Z","sms-00658","ham",2.19,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng","2025-08-29T11:26:36.163098Z"
1582,"1","2025-08-29T11:26:38.164839Z","sms-00659","ham",1.737,"You will be in the place of that man","2025-08-29T11:26:38.164858Z"
1583,"1","2025-08-29T11:26:40.493105Z","sms-00660","ham",2.075,"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com","2025-08-29T11:26:40.493125Z"
1584,"1","2025-08-29T11:26:41.958613Z","sms-00661","spam",1.175,"88800 and 89034 are premium phone services call 08718711108","2025-08-29T11:26:41.958626Z"
1585,"1","2025-08-29T11:26:43.121416Z","sms-00662","ham",0.913,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '","2025-08-29T11:26:43.121433Z"
1586,"1","2025-08-29T11:26:44.170387Z","sms-00663","ham",0.789,"Then mum's repent how?","2025-08-29T11:26:44.170402Z"
1587,"1","2025-08-29T11:26:45.168556Z","sms-00664","ham",0.738,"Sorry me going home first... Daddy come fetch ü later...","2025-08-29T11:26:45.168574Z"
1588,"1","2025-08-29T11:26:46.108507Z","sms-00665","ham",0.68,"Leave it de:-). Start Prepare for next:-)..","2025-08-29T11:26:46.108527Z"
1589,"1","2025-08-29T11:26:47.054340Z","sms-00666","ham",0.689,"Yes baby! We can study all the positions of the kama sutra ;)","2025-08-29T11:26:47.054357Z"
1590,"1","2025-08-29T11:26:47.954362Z","sms-00667","ham",0.65,"En chikku nange bakra msg kalstiya..then had tea/coffee?","2025-08-29T11:26:47.954380Z"
1591,"1","2025-08-29T11:26:48.893106Z","sms-00668","ham",0.682,"Carlos'll be here in a minute if you still need to buy","2025-08-29T11:26:48.893127Z"
1592,"1","2025-08-29T11:26:49.975784Z","sms-00669","ham",0.833,"This pay is  &lt;DECIMAL&gt;  lakhs:)","2025-08-29T11:26:49.975805Z"
1593,"1","2025-08-29T11:26:50.985757Z","sms-00670","ham",0.744,"Have a good evening! Ttyl","2025-08-29T11:26:50.985774Z"
1594,"1","2025-08-29T11:26:51.883625Z","sms-00671","ham",0.653,"Did u receive my msg?","2025-08-29T11:26:51.883644Z"
1595,"1","2025-08-29T11:26:53.023287Z","sms-00672","ham",0.872,"Ho ho - big belly laugh! See ya tomo","2025-08-29T11:26:53.023301Z"
1596,"1","2025-08-29T11:26:54.521080Z","sms-00673","spam",1.242,"SMS. ac sun0819 posts HELLO:""You seem cool, wanted to say hi. HI!!!"" Stop? Send STOP to 62468","2025-08-29T11:26:54.521099Z"
1597,"1","2025-08-29T11:26:56.094016Z","sms-00674","spam",1.308,"Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just £1.50 per wk 2 opt out send STOP 08452810071 16","2025-08-29T11:26:56.094036Z"
1598,"1","2025-08-29T11:26:58.187057Z","sms-00675","ham",1.831,"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace.","2025-08-29T11:26:58.187077Z"
1599,"1","2025-08-29T11:26:59.310190Z","sms-00676","ham",0.863,"I've got  &lt;#&gt; , any way I could pick up?","2025-08-29T11:26:59.310206Z"
1600,"1","2025-08-29T11:27:00.703372Z","sms-00677","ham",1.135,"I dont knw pa, i just drink milk..","2025-08-29T11:27:00.703387Z"
1601,"1","2025-08-29T11:27:02.010931Z","sms-00678","ham",1.037,"Maybe?! Say hi to  and find out if  got his card. Great escape or wetherspoons? ","2025-08-29T11:27:02.010948Z"
1602,"1","2025-08-29T11:27:03.255238Z","sms-00679","ham",0.985,"Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now...","2025-08-29T11:27:03.255256Z"
1603,"1","2025-08-29T11:27:04.237436Z","sms-00680","ham",0.723,"Cause I'm not freaky lol","2025-08-29T11:27:04.237453Z"
1604,"1","2025-08-29T11:27:06.059707Z","sms-00681","ham",1.569,"Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.","2025-08-29T11:27:06.059727Z"
1605,"1","2025-08-29T11:27:07.103293Z","sms-00682","ham",0.791,"What is this 'hex' place you talk of? Explain!","2025-08-29T11:27:07.103308Z"
1606,"1","2025-08-29T11:27:08.155675Z","sms-00683","ham",0.811,"Ü log off 4 wat. It's sdryb8i","2025-08-29T11:27:08.155697Z"
1607,"1","2025-08-29T11:27:09.375900Z","sms-00684","ham",0.958,"Is xy going 4 e lunch?","2025-08-29T11:27:09.375909Z"
1608,"1","2025-08-29T11:27:13.264010Z","sms-00685","spam",3.647,"Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+","2025-08-29T11:27:13.264032Z"
1609,"1","2025-08-29T11:27:14.772918Z","sms-00686","ham",1.235,"I wanted to ask ü to wait 4 me to finish lect. Cos my lect finishes in an hour anyway.","2025-08-29T11:27:14.772940Z"
1610,"1","2025-08-29T11:27:15.776935Z","sms-00687","ham",0.737,"Have you finished work yet? :)","2025-08-29T11:27:15.776954Z"
1611,"1","2025-08-29T11:27:18.440812Z","sms-00688","ham",2.392,"Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8","2025-08-29T11:27:18.440830Z"
1612,"1","2025-08-29T11:27:20.023584Z","sms-00689","ham",1.329,"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday.","2025-08-29T11:27:20.023596Z"
1613,"1","2025-08-29T11:27:21.065368Z","sms-00690","ham",0.802,"Thanks love. But am i doing torch or bold.","2025-08-29T11:27:21.065385Z"
1614,"1","2025-08-29T11:27:22.503699Z","sms-00691","spam",1.176,"<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.","2025-08-29T11:27:22.503722Z"
1615,"1","2025-08-29T11:27:23.438429Z","sms-00692","ham",0.661,"Was the farm open?","2025-08-29T11:27:23.438449Z"
1616,"1","2025-08-29T11:27:25.358613Z","sms-00693","ham",1.647,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.","2025-08-29T11:27:25.358630Z"
1617,"1","2025-08-29T11:27:26.392297Z","sms-00694","ham",0.758,"My sister in law, hope you are having a great month. Just saying hey. Abiola","2025-08-29T11:27:26.392318Z"
1618,"1","2025-08-29T11:27:27.664665Z","sms-00695","ham",0.998,"Will purchase d stuff today and mail to you. Do you have a po box number?","2025-08-29T11:27:27.664685Z"
1619,"1","2025-08-29T11:27:28.822209Z","sms-00696","ham",0.902,"Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem","2025-08-29T11:27:28.822230Z"
1620,"1","2025-08-29T11:27:29.890822Z","sms-00697","ham",0.797,"Good. Good job. I like entrepreneurs","2025-08-29T11:27:29.890839Z"
1621,"1","2025-08-29T11:27:31.062442Z","sms-00698","ham",0.895,"Aight, you close by or still down around alex's place?","2025-08-29T11:27:31.062458Z"
1622,"1","2025-08-29T11:27:32.248903Z","sms-00699","ham",0.925,"meet you in corporation st outside gap … you can see how my mind is working!","2025-08-29T11:27:32.248921Z"
1623,"1","2025-08-29T11:27:33.285853Z","sms-00700","ham",0.705,"Mum ask ü to buy food home...","2025-08-29T11:27:33.285869Z"
1624,"1","2025-08-29T11:27:34.235269Z","sms-00701","ham",0.673,"K..u also dont msg or reply to his msg..","2025-08-29T11:27:34.235287Z"
1625,"1","2025-08-29T11:27:35.107276Z","sms-00702","ham",0.604,"How much r ü willing to pay?","2025-08-29T11:27:35.107293Z"
1626,"1","2025-08-29T11:27:35.941690Z","sms-00703","ham",0.542,"Sorry, I'll call later","2025-08-29T11:27:35.941703Z"
1627,"1","2025-08-29T11:27:36.744533Z","sms-00704","ham",0.563,"What is important is that you prevent dehydration by giving her enough fluids","2025-08-29T11:27:36.744553Z"
1628,"1","2025-08-29T11:27:37.531364Z","sms-00705","ham",0.526,"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!","2025-08-29T11:27:37.531384Z"
1629,"1","2025-08-29T11:27:38.470997Z","sms-00706","ham",0.664,"True dear..i sat to pray evening and felt so.so i sms'd you in some time...","2025-08-29T11:27:38.471015Z"
1630,"1","2025-08-29T11:27:39.450797Z","sms-00707","ham",0.707,"I don't think I can get away for a trek that long with family in town, sorry","2025-08-29T11:27:39.450815Z"
1631,"1","2025-08-29T11:27:40.375650Z","sms-00708","ham",0.658,"So when do you wanna gym harri","2025-08-29T11:27:40.375669Z"
1632,"1","2025-08-29T11:27:41.416898Z","sms-00709","ham",0.776,"Quite late lar... Ard 12 anyway i wun b drivin...","2025-08-29T11:27:41.416914Z"
1633,"1","2025-08-29T11:27:43.169085Z","sms-00710","spam",1.48,"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT","2025-08-29T11:27:43.169104Z"
1634,"1","2025-08-29T11:27:44.753522Z","sms-00711","spam",1.296,"4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs","2025-08-29T11:27:44.753542Z"
1635,"1","2025-08-29T11:27:50.499913Z","sms-00712","ham",5.466,"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence..","2025-08-29T11:27:50.499929Z"
1636,"1","2025-08-29T11:27:53.186884Z","sms-00713","ham",2.405,"It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke","2025-08-29T11:27:53.186909Z"
1637,"1","2025-08-29T11:27:56.241798Z","sms-00714","spam",2.781,"08714712388 between 10am-7pm Cost 10p","2025-08-29T11:27:56.241816Z"
1638,"1","2025-08-29T11:27:58.182135Z","sms-00715","ham",1.658,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you.","2025-08-29T11:27:58.182158Z"
1639,"1","2025-08-29T11:27:59.976576Z","sms-00716","ham",1.5,"He also knows about lunch menu only da. . I know","2025-08-29T11:27:59.976585Z"
1640,"1","2025-08-29T11:28:01.947537Z","sms-00717","ham",1.706,"When i have stuff to sell i.ll tell you","2025-08-29T11:28:01.947561Z"
1641,"1","2025-08-29T11:28:03.422854Z","sms-00718","spam",1.188,"+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50","2025-08-29T11:28:03.422869Z"
1642,"1","2025-08-29T11:28:05.905452Z","sms-00719","ham",2.201,"Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748","2025-08-29T11:28:05.905469Z"
1643,"1","2025-08-29T11:28:07.248132Z","sms-00720","spam",1.075,"You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm","2025-08-29T11:28:07.248153Z"
1644,"1","2025-08-29T11:28:08.906688Z","sms-00721","ham",1.405,"Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime","2025-08-29T11:28:08.906707Z"
1645,"1","2025-08-29T11:28:10.005454Z","sms-00722","ham",0.819,"Oh is it? Send me the address","2025-08-29T11:28:10.005474Z"
1646,"1","2025-08-29T11:28:10.979364Z","sms-00723","ham",0.704,"S'fine. Anytime. All the best with it.","2025-08-29T11:28:10.979383Z"
1647,"1","2025-08-29T11:28:11.959031Z","sms-00724","ham",0.72,"That is wondar full flim.","2025-08-29T11:28:11.959053Z"
1648,"1","2025-08-29T11:28:13.019264Z","sms-00725","ham",0.778,"Ya even those cookies have jelly on them","2025-08-29T11:28:13.019285Z"
1649,"1","2025-08-29T11:28:16.270070Z","sms-00726","ham",2.971,"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run.","2025-08-29T11:28:16.270086Z"
1650,"1","2025-08-29T11:28:18.496650Z","sms-00727","ham",1.72,"Got it! It looks scrumptious... daddy wants to eat you all night long!","2025-08-29T11:28:18.496677Z"
1651,"1","2025-08-29T11:28:20.361143Z","sms-00728","ham",1.581,"Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...","2025-08-29T11:28:20.361162Z"
1652,"1","2025-08-29T11:28:21.433478Z","sms-00729","ham",0.79,"Alright omw, gotta change my order to a half8th","2025-08-29T11:28:21.433496Z"
1653,"1","2025-08-29T11:28:22.428847Z","sms-00730","ham",0.714,"Exactly. Anyways how far. Is jide her to study or just visiting","2025-08-29T11:28:22.428866Z"
1654,"1","2025-08-29T11:28:23.423415Z","sms-00731","ham",0.709,"Dunno y u ask me.","2025-08-29T11:28:23.423436Z"
1655,"1","2025-08-29T11:28:27.161901Z","sms-00732","spam",3.452,"Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123","2025-08-29T11:28:27.161922Z"
1656,"1","2025-08-29T11:28:28.259029Z","sms-00733","ham",0.807,"No he didn't. Spring is coming early yay!","2025-08-29T11:28:28.259044Z"
1657,"1","2025-08-29T11:28:29.466918Z","sms-00734","ham",0.923,"Lol you won't feel bad when I use her money to take you out to a steak dinner =D","2025-08-29T11:28:29.466943Z"
1658,"1","2025-08-29T11:28:30.750832Z","sms-00735","ham",1.005,"Even u dont get in trouble while convincing..just tel him once or twice and just tel neglect his msgs dont c and read it..just dont reply","2025-08-29T11:28:30.750855Z"
1659,"1","2025-08-29T11:28:31.855863Z","sms-00736","ham",0.829,"Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh","2025-08-29T11:28:31.855881Z"
1660,"1","2025-08-29T11:28:32.933071Z","sms-00737","ham",0.795,"Then why no one talking to me","2025-08-29T11:28:32.933091Z"
1661,"1","2025-08-29T11:28:34.038756Z","sms-00738","ham",0.826,"Thanks for looking out for me. I really appreciate.","2025-08-29T11:28:34.038772Z"
1662,"1","2025-08-29T11:28:35.502544Z","sms-00739","spam",1.182,"Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg","2025-08-29T11:28:35.502560Z"
1663,"1","2025-08-29T11:28:36.625791Z","sms-00740","ham",0.821,"Wish i were with you now!","2025-08-29T11:28:36.625809Z"
1664,"1","2025-08-29T11:28:37.901528Z","sms-00741","ham",0.993,"Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.","2025-08-29T11:28:37.901544Z"
1665,"1","2025-08-29T11:28:39.444589Z","sms-00742","ham",1.255,"Yes i will be there. Glad you made it.","2025-08-29T11:28:39.444606Z"
1666,"1","2025-08-29T11:28:40.566605Z","sms-00743","ham",0.835,"Do well :)all will for little time. Thing of good times ahead:","2025-08-29T11:28:40.566629Z"
1667,"1","2025-08-29T11:28:42.302506Z","sms-00744","ham",1.447,"Just got up. have to be out of the room very soon. …. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.","2025-08-29T11:28:42.302523Z"
1668,"1","2025-08-29T11:28:43.445414Z","sms-00745","ham",0.845,"Ok. There may be a free gym about.","2025-08-29T11:28:43.445436Z"
1669,"1","2025-08-29T11:28:44.584602Z","sms-00746","ham",0.849,"Men like shorter ladies. Gaze up into his eyes.","2025-08-29T11:28:44.584619Z"
1670,"1","2025-08-29T11:28:46.780142Z","sms-00747","ham",1.91,"Dunno he jus say go lido. Same time 930.","2025-08-29T11:28:46.780162Z"
1671,"1","2025-08-29T11:28:47.909624Z","sms-00748","ham",0.842,"I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!","2025-08-29T11:28:47.909646Z"
1672,"1","2025-08-29T11:28:49.522014Z","sms-00749","spam",1.319,"U are subscribed to the best Mobile Content Service in the UK for £3 per 10 days until you send STOP to 82324. Helpline 08706091795","2025-08-29T11:28:49.522030Z"
1673,"1","2025-08-29T11:28:50.647390Z","sms-00750","ham",0.825,"Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam","2025-08-29T11:28:50.647406Z"
1674,"1","2025-08-29T11:28:51.749100Z","sms-00751","ham",0.813,"By monday next week. Give me the full gist","2025-08-29T11:28:51.749126Z"
1675,"1","2025-08-29T11:28:54.271028Z","sms-00752","ham",2.231,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?","2025-08-29T11:28:54.271048Z"
1676,"1","2025-08-29T11:28:58.864848Z","sms-00753","ham",4.289,"You have an important customer service announcement from PREMIER.","2025-08-29T11:28:58.864865Z"
1677,"1","2025-08-29T11:29:00.103245Z","sms-00754","ham",0.852,"Dont gimme that lip caveboy","2025-08-29T11:29:00.103259Z"
1678,"1","2025-08-29T11:29:01.163976Z","sms-00755","ham",0.73,"When did you get to the library","2025-08-29T11:29:01.163989Z"
1679,"1","2025-08-29T11:29:02.638186Z","sms-00756","ham",1.195,"Realy sorry-i don't recognise this number and am now confused :) who r u please?! ","2025-08-29T11:29:02.638207Z"
1680,"1","2025-08-29T11:29:03.620768Z","sms-00757","ham",0.693,"So why didnt you holla?","2025-08-29T11:29:03.620787Z"
1681,"1","2025-08-29T11:29:04.860831Z","sms-00758","ham",0.945,"Cant think of anyone with * spare room off * top of my head","2025-08-29T11:29:04.860849Z"
